9,0.0,0.0,0.0227389650738,0.965943641553
9,0.0,0.01,0.000215110362354,0.999782479571
9,0.0,0.02,0.000431534317699,0.999462160885
9,0.0,0.03,2.81340718161e-267,1.0
9,0.0,0.04,1.2910198906e-213,1.0
9,0.0,0.05,0.036105460993,0.913425816834
9,0.0,0.06,0.000554334729239,0.998864704411
9,0.0,0.07,0.014108906026,0.837845769044
9,0.0,0.08,1.71453347921e-149,1.0
9,0.0,0.09,4.56200392288e-175,1.0
9,0.0,0.1,0.00155207780508,0.996578350494
9,0.0,0.11,0.00147653139927,0.994129083592
9,0.0,0.12,6.22524048215e-163,1.0
9,0.0,0.13,0.000609023431008,0.998267681174
9,0.0,0.14,0.000468911636211,0.999600576372
9,0.0,0.15,4.9009914686e-153,1.0
9,0.0,0.16,0.00144926779027,0.994174120921
9,0.0,0.17,5.48989813732e-241,1.0
9,0.0,0.18,3.83254496111e-207,1.0
9,0.0,0.19,0.000231641540045,0.998058059447
9,0.0,0.2,0.00109410175765,0.995819913003
9,0.0,0.21,4.33841591183e-123,1.0
9,0.0,0.22,7.54018681324e-159,1.0
9,0.0,0.23,8.14050371884e-146,1.0
9,0.0,0.24,3.46483829268e-133,1.0
9,0.0,0.25,3.06014722999e-161,1.0
9,0.0,0.26,3.03938538218e-152,1.0
9,0.0,0.27,1.99217540262e-147,0.999197109595
9,0.0,0.28,8.78461483545e-154,0.999197109595
9,0.0,0.29,0.000124856661277,0.987711054958
9,0.0,0.3,0.000632972670121,0.506859627591
9,0.0,0.31,3.49145745342e-205,0.999197109595
9,0.0,0.32,5.56368474815e-271,1.0
9,0.0,0.33,1.50084278692e-100,0.97697800435
9,0.0,0.34,4.92103590862e-158,0.999197109595
9,0.0,0.35,7.39805119424e-230,0.999197109595
9,0.0,0.36,1.28287218173e-148,0.999197109595
9,0.0,0.37,1.75937109669e-117,0.998394541635
9,0.0,0.38,1.4394536719e-139,0.998394541635
9,0.0,0.39,3.40881769761e-128,0.998394541635
9,0.0,0.4,2.08467947285e-242,0.998394541635
9,0.0,0.41,6.10717651568e-208,0.998394541635
9,0.0,0.42,1.21226635099e-164,0.998394541635
9,0.0,0.43,4.57483679936e-165,0.998394541635
9,0.0,0.44,1.96398380389e-122,0.998394541635
9,0.0,0.45,2.11423084534e-129,0.998394541635
9,0.0,0.46,8.26712196224e-178,0.998394541635
9,0.0,0.47,1.86615057125e-137,0.998394541635
9,0.0,0.48,1.12491708586e-274,0.997592296121
9,0.0,0.49,1.8155644105e-210,0.998394541635
9,0.0,0.5,2.16969880416e-140,0.998394541635
9,0.0,0.51,1.52339910625e-110,0.997592618567
9,0.0,0.52,9.13800236322e-136,0.998394864081
9,0.0,0.53,1.09376612917e-126,0.998394541635
9,0.0,0.54,1.56956474547e-206,0.997592296121
9,0.0,0.55,8.56774715395e-186,0.997592296121
9,0.0,0.56,1.37127397759e-147,0.997592296121
9,0.0,0.57,7.61171201025e-106,0.997592618567
9,0.0,0.58,8.02856592622e-159,0.996790373054
9,0.0,0.59,1.34073355651e-99,0.996791017946
9,0.0,0.6,0.000632366165639,0.722544376386
9,0.0,0.61,6.20399496634e-128,0.997592296121
9,0.0,0.62,1.0981940926e-108,0.997592296121
9,0.0,0.63,5.72086525587e-123,0.9967906955
9,0.0,0.64,5.98382195769e-111,0.9967906955
9,0.0,0.65,6.43785239175e-127,0.997592296121
9,0.0,0.66,5.61301004107e-157,0.9967906955
9,0.0,0.67,2.54123104647e-178,0.996790373054
9,0.0,0.68,1.48635529207e-154,0.9967906955
9,0.0,0.69,7.50071611e-103,0.996790373054
9,0.0,0.7,1.84128142088e-302,0.996791017946
9,0.0,0.71,0.0,0.996790373054
9,0.0,0.72,1.28062987824e-233,0.996790373054
9,0.0,0.73,4.97780998917e-137,0.996790373054
9,0.0,0.74,4.82996730388e-237,0.996790373054
9,0.0,0.75,8.10879156629e-138,0.9967906955
9,0.0,0.76,5.18768928133e-322,0.9967906955
9,0.0,0.77,4.23795042441e-157,0.995988772432
9,0.0,0.78,0.000126641861399,0.996790601061
9,0.0,0.79,1.11126725184e-160,0.996791017946
9,0.0,0.8,1.2721482895e-234,0.996790373054
9,0.0,0.81,2.13921211836e-122,0.9967906955
9,0.0,0.82,9.48978848588e-121,0.9967906955
9,0.0,0.83,2.30532887842e-193,0.996791017946
9,0.0,0.84,8.0299701428e-188,0.996790373054
9,0.0,0.85,1.3575863184e-114,0.995989094878
9,0.0,0.86,6.18644687838e-141,0.9967906955
9,0.0,0.87,6.97575202463e-135,0.995988772432
9,0.0,0.88,1.76391356239e-106,0.9967906955
9,0.0,0.89,1.66484719166e-177,0.995988772432
9,0.0,0.9,3.87245612784e-100,0.995188139148
9,0.0,0.91,1.46578270161e-184,0.995988772432
9,0.0,0.92,1.56692560096e-153,0.995988772432
9,0.0,0.93,2.70995821596e-245,0.995187816702
9,0.0,0.94,5.67362333318e-162,0.995989417324
9,0.0,0.95,4.41690101372e-170,0.995187816702
9,0.0,0.96,6.35783115454e-277,0.995188461594
9,0.0,0.97,1.35238812747e-109,0.995187494256
